transactio_id,player_id,transaction_time,transaction_type,transaction_amount,payment_method,amount
1145,274,2025-03-26 01:38:56,"""refund""",582.28,crypto,
1146,592,2024-06-04 16:09:59,"""deposit""",536.34,credit_card,
1147,512,2024-07-15 07:23:48,"""deposit""",913.88,credit_card,
1148,511,2025-01-08 01:17:48,"""refund""",547.17,bank_transfer,
1149,562,2024-05-07 17:08:16,"""bonus""",285.92,bank_transfer,
1150,216,2024-09-29 02:50:04,"""deposit""",468.91,paypal,
1151,894,2025-02-13 15:03:00,"""deposit""",165.45,bank_transfer,
1152,519,2024-04-15 15:13:46,"""deposit""",696.78,credit_card,
1153,74,2024-07-22 06:39:58,"""bonus""",104.21,crypto,
1154,699,2024-09-03 07:41:15,"""deposit""",352.3,crypto,
1155,543,2024-12-22 13:40:56,"""withdrawal""",311.09,paypal,
1156,284,2024-07-12 04:02:00,"""bonus""",926.51,credit_card,
1157,850,2025-01-01 17:53:34,"""bonus""",657.0,bank_transfer,
1158,644,2025-02-18 12:35:20,"""refund""",546.36,credit_card,
1159,412,2024-05-17 13:57:34,"""deposit""",384.85,bank_transfer,
1160,769,2024-06-04 02:47:07,"""withdrawal""",171.44,bank_transfer,
1161,678,2025-02-22 09:59:12,"""refund""",248.42,crypto,
1162,343,2025-03-24 08:59:19,"""deposit""",321.26,paypal,
1163,746,2024-07-03 01:44:38,"""bonus""",506.26,bank_transfer,
1164,76,2025-03-29 07:15:11,"""deposit""",306.89,paypal,
1165,79,2024-10-27 17:41:02,"""deposit""",609.1,crypto,
1166,575,2024-10-10 03:01:07,"""deposit""",888.08,paypal,
1167,97,2024-10-24 03:56:01,"""bonus""",103.92,crypto,
1168,565,2024-09-16 06:10:46,"""deposit""",12.41,paypal,
1169,314,2024-07-29 08:44:09,"""deposit""",242.79,crypto,
1170,515,2025-03-26 09:56:28,"""refund""",21.5,crypto,
1171,458,2024-06-02 01:09:30,"""bonus""",803.03,crypto,
1172,232,2024-07-17 21:55:46,"""deposit""",469.41,paypal,
1173,24,2024-08-12 23:27:08,"""deposit""",389.73,paypal,
1174,919,2024-06-09 23:46:36,"""withdrawal""",487.12,bank_transfer,
1175,59,2024-04-24 07:56:13,"""deposit""",157.97,credit_card,
1176,144,2025-03-02 16:29:59,"""deposit""",223.78,credit_card,
1177,371,2024-07-03 13:19:55,"""withdrawal""",668.47,crypto,
1178,396,2025-02-10 17:48:27,"""withdrawal""",803.76,paypal,
1179,651,2024-08-22 02:09:00,"""deposit""",486.58,crypto,
1180,626,2024-07-23 10:05:42,"""deposit""",670.33,credit_card,
1181,758,2024-09-11 20:48:12,"""withdrawal""",19.5,crypto,
1182,448,2024-06-17 12:14:23,"""bonus""",944.05,crypto,
1183,346,2025-03-15 22:57:32,"""deposit""",685.12,credit_card,
1184,644,2024-05-15 22:56:32,"""deposit""",221.61,bank_transfer,
1185,425,2024-11-13 14:19:38,"""refund""",120.77,paypal,
1186,647,2024-06-02 01:25:14,"""deposit""",269.77,paypal,
1187,872,2024-12-18 22:42:00,"""bonus""",722.69,credit_card,
1188,414,2024-12-22 02:21:10,"""bonus""",206.11,paypal,
1189,999,2024-11-10 05:59:27,"""bonus""",409.74,bank_transfer,
1190,165,2024-08-30 16:47:47,"""deposit""",806.57,paypal,
1191,6,2024-07-23 18:51:09,"""deposit""",985.53,bank_transfer,
1192,976,2024-10-12 02:37:09,"""bonus""",983.11,bank_transfer,
1193,992,2024-05-26 20:38:39,"""deposit""",762.24,paypal,
1194,697,2024-07-10 00:26:53,"""bonus""",341.87,bank_transfer,
1195,141,2024-04-11 14:27:54,"""withdrawal""",503.65,credit_card,
1196,273,2025-02-18 14:45:40,"""withdrawal""",436.1,credit_card,
1197,873,2024-11-08 17:42:49,"""refund""",59.26,credit_card,
1198,883,2024-07-05 15:46:56,"""withdrawal""",563.38,crypto,
1199,71,2025-02-03 10:01:47,"""deposit""",935.76,bank_transfer,
1200,882,2024-07-25 05:35:49,"""deposit""",700.61,crypto,
1201,381,2024-05-22 11:19:26,"""deposit""",425.57,paypal,
1202,715,2024-09-27 20:58:08,"""deposit""",446.1,crypto,
1203,500,2024-10-13 14:06:29,"""deposit""",719.81,credit_card,
1204,578,2025-01-16 11:44:44,"""deposit""",451.37,paypal,
1205,90,2025-02-13 08:29:32,"""deposit""",822.56,crypto,
1206,218,2025-02-23 11:58:14,"""bonus""",864.48,paypal,
1207,635,2024-10-02 13:12:42,"""bonus""",428.31,crypto,
1208,278,2024-07-13 15:20:23,"""deposit""",70.11,crypto,
1209,870,2024-07-13 03:43:50,"""deposit""",755.61,paypal,
1210,470,2024-09-27 05:04:12,"""deposit""",934.06,crypto,
1211,216,2025-01-23 13:21:28,"""refund""",991.7,paypal,
1212,121,2025-02-27 09:05:52,"""bonus""",977.31,paypal,
1213,986,2024-12-31 22:50:39,"""bonus""",873.73,credit_card,
1214,403,2025-01-30 17:32:47,"""withdrawal""",230.44,credit_card,
1215,225,2025-01-03 07:53:15,"""bonus""",183.7,crypto,
1216,678,2024-09-18 02:57:45,"""bonus""",849.26,paypal,
1217,423,2024-07-10 00:09:43,"""withdrawal""",924.42,bank_transfer,
1218,152,2024-04-22 20:18:11,"""refund""",41.87,bank_transfer,
1219,814,2024-12-18 18:35:55,"""deposit""",844.39,credit_card,
1220,745,2024-08-08 09:15:18,"""bonus""",171.45,bank_transfer,
1221,556,2024-09-27 19:55:54,"""deposit""",753.72,credit_card,
1222,923,2024-07-01 19:39:16,"""refund""",130.93,credit_card,
1223,645,2025-01-20 20:57:53,"""bonus""",200.07,bank_transfer,
1224,955,2025-02-18 15:24:13,"""withdrawal""",830.3,crypto,
1225,916,2024-04-16 06:58:26,"""deposit""",742.92,crypto,
1226,329,2025-02-12 01:39:44,"""refund""",639.84,crypto,
1227,242,2024-04-10 04:20:45,"""deposit""",178.75,bank_transfer,
1228,982,2024-12-12 02:20:02,"""bonus""",79.95,credit_card,
1229,684,2024-06-18 15:40:23,"""bonus""",6.82,crypto,
1230,396,2024-12-20 08:59:34,"""deposit""",721.08,bank_transfer,
1231,631,2024-11-16 00:51:03,"""withdrawal""",251.76,credit_card,
1232,684,2024-12-16 23:51:31,"""deposit""",834.26,bank_transfer,
1233,108,2024-11-13 17:31:37,"""deposit""",95.51,paypal,
1234,525,2024-08-08 09:29:27,"""deposit""",374.55,crypto,
1235,95,2025-02-18 14:42:54,"""refund""",219.8,crypto,
1236,589,2024-06-04 09:18:19,"""deposit""",902.34,credit_card,
1237,952,2025-03-30 09:30:42,"""withdrawal""",926.6,credit_card,
1238,801,2024-11-04 02:01:18,"""bonus""",795.97,bank_transfer,
1239,770,2025-03-16 13:52:12,"""bonus""",152.47,bank_transfer,
1240,698,2024-11-18 23:47:32,"""bonus""",624.15,crypto,
1241,61,2024-06-04 07:18:30,"""bonus""",18.62,credit_card,
1242,36,2024-05-28 01:17:18,"""bonus""",626.31,credit_card,
1243,691,2024-10-16 11:16:10,"""deposit""",197.71,crypto,
1244,887,2024-05-25 11:34:58,"""deposit""",917.47,paypal,
1245,442,2024-05-01 19:24:29,"""deposit""",769.07,paypal,
1246,230,2025-01-30 08:28:19,"""refund""",974.55,credit_card,
1247,750,2025-01-16 12:31:17,"""deposit""",836.14,paypal,
1248,129,2024-11-20 01:21:26,"""bonus""",785.91,credit_card,
1249,100,2024-10-11 08:16:54,"""deposit""",119.63,credit_card,
1250,527,2024-12-26 20:34:37,"""deposit""",935.45,credit_card,
1251,751,2024-06-16 07:13:17,"""withdrawal""",911.88,crypto,
1252,852,2024-06-28 11:53:51,"""bonus""",693.31,bank_transfer,
1253,757,2024-06-08 04:14:30,"""deposit""",984.39,credit_card,
1254,54,2025-03-07 07:23:09,"""refund""",73.46,paypal,
1255,25,2024-08-25 17:17:58,"""bonus""",225.83,bank_transfer,
1256,714,2024-12-22 07:09:43,"""withdrawal""",255.76,bank_transfer,
1257,949,2024-09-11 22:55:25,"""deposit""",754.28,crypto,
1258,35,2024-12-15 07:46:42,"""deposit""",595.5,crypto,
1259,291,2024-08-14 17:01:59,"""bonus""",563.55,crypto,
1260,650,2024-09-03 23:45:02,"""deposit""",755.57,crypto,
1261,35,2024-07-23 00:35:54,"""withdrawal""",558.25,crypto,
1262,716,2025-01-16 03:54:39,"""refund""",865.0,crypto,
1263,533,2025-03-01 09:39:21,"""bonus""",492.86,crypto,
1264,425,2025-03-31 23:20:30,"""bonus""",706.84,credit_card,
1265,789,2024-07-29 04:50:18,"""withdrawal""",535.54,paypal,
1266,334,2025-01-01 20:59:09,"""withdrawal""",933.79,crypto,
1267,303,2024-10-20 15:15:25,"""deposit""",448.39,crypto,
1268,873,2024-05-03 23:50:55,"""withdrawal""",583.69,crypto,
1269,254,2025-01-15 15:26:59,"""deposit""",702.84,paypal,
1270,843,2024-08-10 23:25:23,"""withdrawal""",502.4,crypto,
1271,703,2024-07-17 06:41:57,"""bonus""",284.5,bank_transfer,
1272,74,2025-03-13 22:15:00,"""bonus""",405.57,paypal,
1273,191,2024-07-21 22:55:11,"""deposit""",375.15,credit_card,
1274,724,2025-03-08 06:18:59,"""deposit""",341.85,crypto,
1275,476,2024-10-27 03:39:54,"""deposit""",971.09,bank_transfer,
1276,610,2024-05-09 09:01:08,"""deposit""",895.12,paypal,
1277,183,2024-10-27 18:52:01,"""withdrawal""",238.4,credit_card,
1278,684,2024-07-17 13:54:37,"""deposit""",147.88,credit_card,
1279,205,2024-10-05 11:17:59,"""withdrawal""",882.19,paypal,
1280,424,2024-06-13 10:44:18,"""deposit""",803.09,crypto,
1281,917,2025-02-12 12:32:43,"""bonus""",900.31,bank_transfer,
1282,475,2024-11-18 20:08:00,"""withdrawal""",185.16,crypto,
1283,904,2025-01-18 08:28:13,"""deposit""",849.56,bank_transfer,
1284,640,2025-03-31 14:24:49,"""bonus""",979.7,crypto,
1285,902,2025-03-31 00:43:38,"""withdrawal""",257.57,crypto,
1286,477,2025-04-06 07:40:39,"""deposit""",317.18,bank_transfer,
1287,738,2024-06-28 19:21:31,"""deposit""",902.02,crypto,
1288,608,2024-11-12 23:18:47,"""deposit""",50.86,paypal,
1289,569,2024-09-05 09:46:16,"""withdrawal""",740.61,bank_transfer,
1290,436,2024-05-13 06:51:33,"""deposit""",964.67,paypal,
1291,790,2025-02-14 16:53:02,"""withdrawal""",472.66,credit_card,
1292,456,2025-03-14 03:07:51,"""withdrawal""",563.6,paypal,
1293,390,2024-08-19 18:14:09,"""deposit""",87.19,bank_transfer,
1294,442,2024-12-17 17:50:00,"""deposit""",460.64,crypto,
1295,489,2025-02-12 09:53:32,"""withdrawal""",423.33,crypto,
1296,325,2025-01-18 14:54:03,"""deposit""",952.38,bank_transfer,
1297,671,2024-11-20 00:32:21,"""bonus""",256.11,credit_card,
1298,783,2025-03-17 22:46:23,"""refund""",160.64,crypto,
1299,300,2025-01-15 18:56:25,"""deposit""",364.75,paypal,
1300,403,2024-09-26 13:57:07,"""bonus""",871.24,crypto,
1301,428,2024-10-27 13:39:28,"""withdrawal""",224.17,crypto,
1302,942,2025-03-06 11:29:34,"""withdrawal""",760.52,credit_card,
1303,660,2024-06-09 03:28:56,"""deposit""",861.96,crypto,
1304,113,2024-12-18 22:55:26,"""bonus""",21.25,paypal,
1305,626,2024-07-05 04:49:36,"""deposit""",924.4,paypal,
1306,913,2024-05-16 18:56:45,"""deposit""",308.32,credit_card,
1307,770,2024-09-08 21:51:58,"""bonus""",738.76,bank_transfer,
1308,502,2024-08-26 09:25:47,"""deposit""",13.28,crypto,
1309,216,2024-05-23 04:37:27,"""deposit""",126.51,crypto,
1310,887,2025-01-31 00:14:01,"""deposit""",89.74,crypto,
1311,980,2024-10-03 09:46:30,"""deposit""",138.22,bank_transfer,
1312,203,2024-12-04 09:56:47,"""bonus""",248.08,crypto,
1313,100,2025-01-19 05:54:19,"""deposit""",173.81,credit_card,
1314,837,2024-06-25 13:40:12,"""refund""",831.31,credit_card,
1315,881,2024-09-13 14:33:18,"""deposit""",367.92,bank_transfer,
1316,431,2024-12-05 03:01:34,"""bonus""",166.78,paypal,
1317,638,2025-01-24 13:25:14,"""deposit""",748.03,paypal,
1318,766,2024-05-15 14:39:16,"""deposit""",474.7,paypal,
1319,26,2024-07-18 20:20:18,"""refund""",627.49,credit_card,
1320,450,2024-07-14 06:53:53,"""bonus""",897.69,credit_card,
1321,711,2024-09-24 18:26:51,"""bonus""",834.41,crypto,
1322,220,2025-01-05 21:17:20,"""deposit""",229.68,paypal,
1323,530,2025-04-07 12:05:24,"""deposit""",421.41,crypto,
1324,676,2025-03-29 05:37:18,"""deposit""",524.99,crypto,
1325,405,2025-03-15 06:35:57,"""bonus""",821.75,paypal,
1326,875,2025-01-01 02:39:02,"""deposit""",303.04,bank_transfer,
1327,764,2024-05-22 05:13:40,"""deposit""",285.07,paypal,
1328,370,2024-08-23 07:26:49,"""deposit""",855.75,paypal,
1329,396,2024-08-27 15:01:17,"""deposit""",806.33,crypto,
1330,611,2024-08-08 09:09:51,"""withdrawal""",23.71,bank_transfer,
1331,927,2024-09-02 21:52:51,"""bonus""",198.22,credit_card,
1332,959,2025-03-14 01:18:27,"""withdrawal""",404.03,credit_card,
1333,163,2024-07-29 22:31:04,"""deposit""",184.65,crypto,
1334,912,2024-06-19 01:37:35,"""deposit""",190.53,bank_transfer,
1335,822,2025-01-07 12:36:23,"""bonus""",278.17,bank_transfer,
1336,191,2024-05-03 23:49:00,"""deposit""",231.9,credit_card,
1337,432,2024-12-04 19:01:19,"""refund""",105.27,paypal,
1338,412,2024-12-23 03:27:53,"""withdrawal""",462.57,crypto,
1339,285,2025-03-26 23:50:47,"""deposit""",780.73,bank_transfer,
1340,711,2025-03-07 16:31:02,"""deposit""",906.17,bank_transfer,
1341,747,2024-08-19 10:35:01,"""deposit""",441.98,paypal,
1342,420,2024-04-25 05:16:18,"""deposit""",270.42,credit_card,
1343,965,2024-12-16 11:45:49,"""withdrawal""",853.14,paypal,
1344,925,2024-06-07 11:52:12,"""deposit""",206.69,crypto,
1345,821,2025-02-08 09:37:44,"""bonus""",388.47,credit_card,
1346,845,2024-09-28 12:18:19,"""deposit""",926.24,bank_transfer,
1347,891,2024-10-05 03:25:30,"""withdrawal""",911.36,credit_card,
1348,401,2024-09-20 07:47:17,"""bonus""",214.34,crypto,
1349,252,2025-02-22 13:07:13,"""deposit""",80.78,credit_card,
1350,909,2024-07-16 03:25:54,"""bonus""",530.86,crypto,
1351,85,2025-03-22 21:16:47,"""bonus""",410.42,paypal,
1352,968,2024-12-08 11:50:08,"""refund""",456.6,crypto,
1353,782,2024-04-17 01:55:56,"""refund""",348.53,paypal,
1354,129,2025-02-05 19:57:25,"""deposit""",784.68,bank_transfer,
1355,143,2024-05-03 10:08:03,"""bonus""",404.84,paypal,
1356,639,2024-08-02 18:54:14,"""deposit""",46.82,paypal,
1357,81,2024-05-03 00:20:29,"""bonus""",943.52,crypto,
1358,145,2025-03-15 18:04:56,"""deposit""",733.32,bank_transfer,
1359,93,2024-10-27 05:47:11,"""deposit""",440.65,bank_transfer,
1360,956,2025-04-01 12:20:26,"""deposit""",242.12,bank_transfer,
1361,127,2025-03-21 03:29:50,"""refund""",864.25,paypal,
1362,3,2025-03-25 05:19:22,"""bonus""",833.48,paypal,
1363,689,2024-06-10 06:56:01,"""deposit""",20.73,paypal,
1364,301,2024-04-22 11:44:58,"""withdrawal""",228.47,crypto,
1365,82,2025-04-04 05:42:48,"""deposit""",688.52,bank_transfer,
1366,678,2024-06-14 13:07:23,"""deposit""",985.9,crypto,
1367,646,2024-12-09 12:59:36,"""bonus""",42.93,bank_transfer,
1368,924,2024-12-27 19:41:35,"""bonus""",902.54,paypal,
1369,918,2025-02-27 22:31:45,"""deposit""",276.07,paypal,
1370,978,2025-01-16 18:44:14,"""deposit""",331.23,bank_transfer,
1371,523,2024-07-06 01:18:58,"""deposit""",63.79,crypto,
1372,123,2024-04-17 01:43:33,"""bonus""",875.38,credit_card,
1373,699,2024-06-06 10:48:48,"""deposit""",154.11,credit_card,
1374,517,2025-03-11 23:15:10,"""deposit""",996.88,bank_transfer,
1375,911,2025-02-25 21:15:39,"""refund""",971.46,bank_transfer,
1376,979,2025-03-04 02:34:35,"""deposit""",738.57,credit_card,
1377,102,2024-05-26 11:22:49,"""deposit""",396.88,crypto,
1378,547,2024-06-16 17:17:20,"""deposit""",733.29,bank_transfer,
1379,562,2025-02-14 01:59:04,"""deposit""",634.39,crypto,
1380,289,2024-11-20 00:21:07,"""withdrawal""",13.45,crypto,
1381,744,2024-08-25 03:43:56,"""withdrawal""",223.77,credit_card,
1382,236,2025-01-19 07:02:44,"""deposit""",117.18,crypto,
1383,219,2024-11-23 12:09:29,"""deposit""",308.77,credit_card,
1384,462,2024-06-11 22:39:45,"""deposit""",391.1,crypto,
1385,852,2024-11-19 11:31:03,"""deposit""",864.77,paypal,
1386,638,2024-08-22 11:23:59,"""deposit""",887.07,bank_transfer,
1387,704,2024-10-02 10:41:26,"""deposit""",718.81,crypto,
1388,535,2024-12-13 13:19:22,"""refund""",732.06,bank_transfer,
1389,179,2024-05-07 06:47:34,"""deposit""",40.23,paypal,
1390,254,2024-09-06 06:54:59,"""refund""",346.58,paypal,
1391,344,2024-07-21 06:36:19,"""deposit""",230.61,paypal,
1392,614,2025-03-07 21:36:51,"""withdrawal""",313.3,bank_transfer,
1393,359,2024-08-28 18:26:09,"""refund""",884.43,credit_card,
1394,4,2025-02-07 16:48:06,"""deposit""",152.25,paypal,
1395,51,2024-12-26 06:55:16,"""bonus""",368.05,crypto,
1396,156,2025-03-27 12:50:36,"""deposit""",985.39,bank_transfer,
1397,647,2025-01-30 07:17:16,"""deposit""",652.13,paypal,
1398,694,2024-04-19 02:49:27,"""deposit""",818.84,paypal,
1399,96,2025-02-24 09:46:42,"""withdrawal""",920.18,bank_transfer,
1400,87,2024-09-25 15:22:12,"""deposit""",558.87,bank_transfer,
1401,18,2024-04-11 00:47:09,"""deposit""",126.95,bank_transfer,
1402,711,2024-10-28 16:51:03,"""deposit""",254.64,credit_card,
1403,93,2024-06-16 04:18:41,"""deposit""",824.19,crypto,
1404,982,2024-10-14 23:47:50,"""deposit""",224.87,credit_card,
1405,376,2024-06-14 05:50:42,"""bonus""",38.38,crypto,
1406,639,2024-11-01 13:39:23,"""bonus""",572.61,credit_card,
1407,822,2024-10-03 09:50:45,"""deposit""",537.06,credit_card,
1408,494,2025-03-15 10:21:15,"""withdrawal""",703.2,credit_card,
1409,684,2024-04-25 11:34:28,"""deposit""",112.8,bank_transfer,
1410,147,2024-07-17 17:40:31,"""refund""",407.4,paypal,
1411,404,2024-08-14 14:34:32,"""deposit""",100.34,crypto,
1412,55,2024-09-07 07:03:00,"""deposit""",482.49,paypal,
1413,335,2025-03-10 09:40:56,"""deposit""",39.51,bank_transfer,
1414,134,2024-07-29 02:26:08,"""withdrawal""",997.83,paypal,
1415,253,2024-08-19 00:30:52,"""deposit""",377.84,crypto,
1416,575,2024-05-16 14:02:54,"""deposit""",848.77,credit_card,
1417,903,2024-04-14 00:43:11,"""deposit""",132.94,crypto,
1418,27,2024-07-24 21:39:48,"""bonus""",459.76,credit_card,
1419,561,2024-08-02 00:04:05,"""withdrawal""",656.12,paypal,
1420,28,2024-04-22 21:23:34,"""deposit""",40.47,paypal,
1421,331,2024-05-09 13:31:18,"""deposit""",232.12,credit_card,
1422,381,2025-01-22 00:27:44,"""withdrawal""",457.6,credit_card,
1423,819,2024-09-27 19:51:17,"""refund""",304.95,paypal,
1424,543,2024-05-09 02:58:00,"""withdrawal""",209.15,bank_transfer,
1425,504,2024-09-10 10:19:22,"""refund""",638.95,bank_transfer,
1426,667,2024-08-17 10:37:00,"""deposit""",10.88,paypal,
1427,220,2025-03-22 14:11:42,"""deposit""",53.01,credit_card,
1428,206,2024-11-15 04:40:55,"""withdrawal""",352.72,paypal,
1429,36,2024-12-10 13:44:40,"""withdrawal""",963.69,crypto,
1430,618,2024-04-27 05:26:49,"""refund""",412.59,crypto,
1431,440,2024-05-05 01:27:25,"""deposit""",264.24,bank_transfer,
1432,545,2024-07-29 13:04:11,"""refund""",899.17,crypto,
1433,314,2025-01-27 01:58:10,"""withdrawal""",120.65,credit_card,
1434,277,2024-06-23 16:17:11,"""bonus""",916.56,paypal,
1435,264,2025-02-06 14:52:17,"""deposit""",57.87,paypal,
1436,200,2025-01-26 13:15:13,"""deposit""",585.5,bank_transfer,
1437,885,2024-06-10 09:53:31,"""deposit""",826.07,credit_card,
1438,283,2024-09-21 11:56:34,"""deposit""",208.95,bank_transfer,
1439,753,2024-08-05 20:29:48,"""deposit""",692.07,crypto,
1440,757,2024-12-11 22:32:01,"""deposit""",570.31,paypal,
1441,987,2024-07-19 08:00:55,"""deposit""",703.7,credit_card,
1442,374,2024-08-24 14:55:18,"""deposit""",326.92,credit_card,
1443,536,2025-02-28 13:57:00,"""bonus""",147.83,paypal,
1444,482,2024-05-02 15:35:33,"""bonus""",721.6,crypto,
1445,367,2024-12-28 05:53:35,"""withdrawal""",168.61,bank_transfer,
1446,463,2024-10-03 19:24:44,"""withdrawal""",537.22,bank_transfer,
1447,752,2024-11-09 16:09:47,"""deposit""",44.84,paypal,
1448,543,2024-04-10 03:35:46,"""deposit""",537.69,credit_card,
1449,798,2024-11-19 03:59:22,"""bonus""",2.64,bank_transfer,
1450,81,2025-02-14 18:31:57,"""bonus""",845.78,credit_card,
1451,114,2024-09-15 04:23:33,"""deposit""",629.88,credit_card,
1452,854,2024-05-31 17:06:37,"""refund""",37.49,credit_card,
1453,919,2024-11-05 09:15:18,"""deposit""",778.79,paypal,
1454,642,2024-09-03 11:57:23,"""withdrawal""",670.08,crypto,
1455,957,2024-07-25 02:16:27,"""deposit""",974.15,credit_card,
1456,95,2025-03-01 13:46:33,"""deposit""",94.81,paypal,
1457,3,2024-09-01 14:42:44,"""withdrawal""",308.44,crypto,
1458,848,2024-04-26 02:25:55,"""deposit""",832.28,bank_transfer,
1459,740,2024-04-18 15:23:30,"""withdrawal""",642.19,crypto,
1460,348,2024-11-16 17:24:39,"""deposit""",854.27,paypal,
1461,181,2025-01-07 00:46:22,"""withdrawal""",969.2,crypto,
1462,52,2024-12-23 15:44:25,"""bonus""",596.34,bank_transfer,
1463,253,2025-01-10 08:41:18,"""withdrawal""",280.12,paypal,
1464,563,2024-05-22 09:34:51,"""deposit""",475.73,crypto,
1465,177,2024-09-14 23:57:56,"""deposit""",226.67,credit_card,
1466,53,2024-06-14 01:22:58,"""deposit""",256.64,bank_transfer,
1467,137,2024-04-28 04:29:25,"""withdrawal""",864.94,crypto,
1468,435,2024-12-10 04:55:54,"""bonus""",148.21,paypal,
1469,944,2025-03-17 05:47:40,"""withdrawal""",997.02,credit_card,
1470,567,2025-02-20 12:20:59,"""refund""",444.34,crypto,
1471,169,2025-04-04 08:40:21,"""deposit""",287.45,bank_transfer,
1472,317,2024-06-26 14:08:13,"""refund""",664.01,paypal,
1473,119,2024-07-27 00:00:15,"""deposit""",527.12,crypto,
1474,428,2024-06-17 22:00:20,"""deposit""",199.82,credit_card,
1475,976,2024-12-02 12:47:39,"""deposit""",538.24,crypto,
1476,552,2024-11-28 08:24:30,"""deposit""",519.42,crypto,
