bet_id,player_id,bet_time,game_type,bet_amount,win_amount
2341,660,2024-12-20 21:44:43,Sports Betting,730.7,0.0
2342,988,2024-07-23 14:49:13,Table Games,106.95,213.9
2343,356,2024-08-16 15:23:24,Sports Betting,239.02,0.0
2344,391,2024-10-24 20:21:19,Slots,801.2,0.0
2345,152,2024-07-23 09:27:26,Sports Betting,451.95,2259.75
2346,152,2025-01-01 07:47:40,Live Casino,860.88,1721.76
2347,430,2024-09-12 09:52:57,Table Games,714.79,714.79
2348,499,2024-10-29 21:46:33,Table Games,75.06,0.0
2349,806,2024-10-08 18:46:54,Live Casino,70.58,105.87
2350,792,2024-07-22 08:07:03,Live Casino,753.57,1130.36
2351,580,2024-08-28 07:25:26,Table Games,671.46,3357.3
2352,468,2024-11-05 09:39:41,Sports Betting,555.45,1110.9
2353,509,2024-10-22 20:22:27,Slots,558.92,1117.84
2354,728,2024-11-30 00:06:46,Table Games,543.58,543.58
2355,862,2024-08-17 21:55:00,Slots,336.07,672.14
2356,166,2024-04-11 07:35:22,Sports Betting,432.02,2160.1
2357,133,2024-07-31 00:51:06,Slots,610.23,0.0
2358,422,2024-06-21 11:54:49,Slots,416.28,416.28
2359,577,2024-06-14 07:08:37,Live Casino,517.66,0.0
2360,110,2024-12-24 12:07:04,Live Casino,843.65,4218.25
2361,983,2024-12-04 03:14:52,Sports Betting,367.22,550.83
2362,268,2025-02-01 00:01:04,Live Casino,336.92,0.0
2363,516,2025-01-08 18:42:02,Slots,461.5,0.0
2364,252,2024-05-10 06:12:59,Slots,329.95,0.0
2365,734,2024-07-28 08:50:41,Slots,121.77,0.0
2366,978,2024-09-25 11:33:34,Table Games,490.58,0.0
2367,994,2024-08-29 19:48:56,Live Casino,469.22,469.22
2368,783,2025-04-08 12:53:48,Table Games,336.26,0.0
2369,318,2024-04-21 14:36:30,Slots,391.64,0.0
2370,301,2024-08-07 00:50:34,Table Games,787.76,3938.8
2371,202,2024-05-31 02:50:04,Table Games,258.51,0.0
2372,28,2024-04-12 22:23:25,Table Games,115.67,115.67
2373,734,2024-06-28 09:49:59,Sports Betting,962.22,962.22
2374,206,2024-04-27 08:08:32,Table Games,424.54,424.54
2375,77,2024-08-31 07:21:39,Sports Betting,515.13,0.0
2376,359,2025-04-06 13:56:13,Slots,36.19,0.0
2377,162,2025-01-03 01:39:49,Sports Betting,442.31,884.62
2378,796,2024-12-19 19:57:37,Slots,-480.2,720.3
2379,87,2025-01-23 11:46:10,Sports Betting,185.09,0.0
2380,197,2024-10-23 15:47:33,Live Casino,866.12,866.12
2381,721,2024-11-10 05:42:21,Live Casino,454.52,0.0
2382,796,2024-09-28 14:58:44,Slots,800.77,0.0
2383,741,2025-02-15 00:06:23,Table Games,266.35,399.53
2384,45,2024-06-24 16:30:34,Live Casino,282.19,0.0
2385,933,2024-12-25 22:33:29,Live Casino,654.54,3272.7
2386,358,2024-08-14 11:57:40,Live Casino,47.44,94.88
2387,607,2024-05-06 02:02:47,Sports Betting,762.01,0.0
2388,809,2024-06-22 23:14:57,Sports Betting,76.19,0.0
2389,474,2025-03-12 21:19:04,Sports Betting,884.62,884.62
2390,848,2024-08-19 21:08:27,Live Casino,670.52,1341.04
2391,110,2024-06-16 10:53:40,Live Casino,276.78,553.56
2392,686,2024-12-13 14:25:39,Slots,972.62,1458.93
2393,672,2025-03-23 20:31:02,Table Games,-457.69,686.53
2394,888,2024-07-12 21:40:17,Table Games,685.09,0.0
2395,675,2024-05-20 05:52:00,Live Casino,215.44,215.44
2396,536,2024-12-08 15:23:18,Slots,159.1,0.0
2397,846,2025-04-05 11:36:23,Live Casino,780.27,3901.35
2398,872,2024-10-15 14:23:21,Slots,564.98,2824.9
2399,13,2024-07-03 09:09:16,Slots,602.57,602.57
2400,596,2024-08-11 01:54:39,Live Casino,716.16,716.16
2401,122,2024-12-29 19:43:37,Slots,526.38,526.38
2402,135,2024-06-27 18:18:59,Sports Betting,62.23,0.0
2403,64,2024-07-16 20:28:40,Table Games,460.81,2304.05
2404,256,2024-10-29 13:14:47,Slots,861.08,4305.4
2405,460,2024-05-08 14:02:15,Table Games,151.36,0.0
2406,152,2024-10-01 02:50:44,Slots,644.91,3224.55
2407,560,2025-02-28 07:19:58,Sports Betting,988.43,0.0
2408,441,2024-05-01 04:43:47,Live Casino,108.38,216.76
2409,932,2024-05-07 23:21:24,Table Games,531.63,0.0
2410,715,2024-11-27 06:16:13,Slots,481.73,722.6
2411,324,2024-12-28 03:54:35,Sports Betting,426.73,2133.65
2412,763,2024-10-06 04:31:25,Table Games,761.97,761.97
2413,728,2024-09-12 17:24:58,Live Casino,869.14,1738.28
2414,272,2025-01-08 06:57:09,Table Games,772.97,1545.94
2415,989,2024-05-15 22:37:20,Slots,901.1,0.0
2416,322,2025-01-11 09:19:24,Table Games,156.69,0.0
2417,865,2025-01-09 03:56:11,Sports Betting,875.98,0.0
2418,681,2024-12-04 10:35:34,Sports Betting,146.67,0.0
2419,438,2024-06-26 22:51:36,Slots,375.38,750.76
2420,896,2024-09-28 05:01:53,Sports Betting,582.15,2910.75
2421,208,2025-02-20 23:54:00,Live Casino,810.73,4053.65
2422,78,2024-09-14 14:15:07,Table Games,-886.22,0.0
2423,393,2024-07-27 06:23:08,Table Games,351.05,0.0
2424,366,2024-07-04 09:44:03,Table Games,554.53,554.53
2425,540,2025-01-28 01:56:12,Table Games,370.16,555.24
2426,340,2024-04-10 10:32:59,Sports Betting,9.2,0.0
2427,451,2024-05-26 16:04:52,Table Games,577.59,1155.18
2428,154,2024-07-06 17:06:18,Live Casino,148.07,0.0
2429,390,2024-09-25 10:45:47,Sports Betting,310.13,0.0
2430,339,2024-04-15 13:13:38,Table Games,578.72,2893.6
2431,339,2024-10-22 22:58:03,Table Games,795.34,1590.68
2432,727,2025-02-10 07:19:58,Slots,319.56,0.0
2433,467,2024-06-15 21:02:18,Sports Betting,858.24,858.24
2434,257,2025-04-01 06:18:17,Sports Betting,663.9,0.0
2435,297,2024-06-18 14:57:39,Live Casino,152.16,304.32
2436,456,2024-12-29 04:24:54,Live Casino,605.98,3029.9
2437,151,2024-10-24 10:11:06,Live Casino,151.55,0.0
2438,643,2024-04-18 23:47:50,Sports Betting,505.86,1011.72
2439,419,2024-11-18 21:56:52,Table Games,45.82,45.82
2440,36,2024-12-16 02:15:01,Sports Betting,24.72,24.72
2441,119,2024-06-19 17:58:05,Sports Betting,59.57,297.85
2442,981,2024-09-08 01:13:28,Table Games,319.1,1595.5
2443,483,2024-06-23 11:39:46,Slots,564.86,0.0
2444,83,2025-03-07 17:38:37,Sports Betting,917.46,0.0
2445,76,2024-05-23 22:27:51,Sports Betting,74.54,0.0
2446,407,2024-07-06 13:53:33,Sports Betting,147.9,147.9
2447,291,2024-07-16 03:52:10,Sports Betting,293.26,439.89
2448,702,2024-11-01 00:10:46,Live Casino,833.33,4166.65
2449,352,2024-06-02 16:15:50,Table Games,865.35,0.0
2450,330,2024-06-16 11:49:20,Slots,133.72,200.58
2451,954,2025-02-21 13:10:48,Table Games,55.66,111.32
2452,671,2024-08-23 12:01:40,Table Games,422.69,422.69
2453,660,2024-06-27 19:00:35,Live Casino,-569.37,0.0
2454,422,2024-10-22 20:50:54,Slots,511.81,2559.05
2455,704,2025-04-07 13:03:54,Sports Betting,42.2,211.0
2456,893,2024-08-29 04:55:08,Sports Betting,424.43,424.43
2457,378,2025-01-19 19:51:23,Live Casino,996.12,1992.24
2458,292,2024-11-25 20:09:34,Table Games,311.57,0.0
2459,581,2025-01-08 11:02:20,Sports Betting,349.81,0.0
2460,971,2024-08-15 23:35:31,Slots,893.23,0.0
2461,535,2024-04-21 23:39:49,Live Casino,903.35,0.0
2462,219,2024-06-14 11:53:24,Slots,411.25,0.0
2463,720,2024-10-20 13:59:51,Table Games,640.38,0.0
2464,315,2024-04-21 01:41:34,Table Games,297.6,0.0
2465,697,2024-05-25 20:40:40,Sports Betting,212.85,0.0
2466,413,2024-11-26 00:06:46,Live Casino,539.99,0.0
2467,363,2025-02-23 23:30:02,Slots,502.71,2513.55
2468,902,2024-05-21 09:14:39,Table Games,433.24,2166.2
2469,791,2025-03-05 11:10:43,Sports Betting,743.37,743.37
2470,410,2025-01-03 19:41:19,Sports Betting,371.93,0.0
2471,681,2024-11-21 23:14:36,Live Casino,158.55,0.0
2472,255,2024-09-18 04:13:18,Table Games,540.72,0.0
2473,670,2024-11-07 06:10:14,Live Casino,909.42,0.0
2474,722,2024-11-08 16:47:15,Table Games,520.88,0.0
2475,976,2024-06-11 08:53:06,Table Games,492.1,492.1
2476,383,2024-05-07 02:00:11,Table Games,508.63,1017.26
2477,802,2024-09-20 21:54:48,Sports Betting,861.79,861.79
2478,835,2024-12-29 17:00:52,Slots,880.72,0.0
2479,88,2024-05-23 06:17:07,Live Casino,908.14,908.14
2480,883,2025-01-19 11:32:03,Live Casino,835.52,835.52
2481,986,2024-09-27 04:32:00,Table Games,670.84,0.0
2482,152,2024-12-06 19:31:15,Table Games,363.53,0.0
2483,961,2025-02-08 17:17:05,Sports Betting,483.5,2417.5
2484,207,2024-06-21 02:26:20,Table Games,469.59,0.0
2485,620,2024-08-06 05:30:20,Table Games,931.79,0.0
2486,864,2024-09-09 10:24:33,Live Casino,109.78,164.67
2487,969,2024-04-14 10:39:25,Table Games,135.11,135.11
2488,488,2024-06-22 22:20:18,Sports Betting,929.12,0.0
2489,464,2024-05-10 20:02:34,Live Casino,662.56,0.0
2490,42,2024-09-04 12:54:39,Slots,629.23,629.23
2491,298,2025-02-01 23:13:39,Table Games,182.75,913.75
2492,423,2024-08-16 03:28:08,Sports Betting,846.98,0.0
2493,276,2024-12-08 13:53:00,Live Casino,584.08,1168.16
2494,897,2025-03-30 13:28:04,Slots,158.85,158.85
2495,854,2024-09-30 05:32:04,Table Games,703.93,0.0
2496,556,2025-02-28 15:25:49,Live Casino,245.11,1225.55
2497,787,2024-07-15 20:49:11,Slots,201.85,302.77
2498,479,2025-02-12 00:23:05,Table Games,203.59,0.0
2499,360,2025-01-09 02:46:53,Slots,820.01,0.0
2500,587,2024-07-19 20:37:15,Live Casino,767.28,1150.92
2501,472,2024-07-12 14:42:36,Slots,344.79,1723.95
2502,546,2025-03-22 22:41:41,Table Games,389.46,584.19
2503,241,2024-07-09 18:22:25,Live Casino,841.21,0.0
2504,404,2025-02-21 17:03:54,Live Casino,381.73,763.46
2505,952,2025-03-25 12:04:22,Sports Betting,664.91,664.91
2506,921,2025-03-25 17:39:51,Sports Betting,578.55,578.55
2507,896,2024-11-24 20:44:38,Live Casino,977.1,0.0
2508,984,2024-12-21 05:47:11,Slots,555.67,0.0
2509,888,2024-07-12 23:34:35,Live Casino,684.89,1027.34
2510,637,2024-11-27 02:04:55,Live Casino,938.5,1407.75
2511,955,2024-09-25 06:41:44,Sports Betting,748.53,0.0
2512,45,2024-12-09 12:14:25,Live Casino,432.57,865.14
2513,114,2024-05-08 00:40:40,Slots,286.59,0.0
2514,10,2025-02-22 14:56:37,Sports Betting,758.36,0.0
2515,414,2024-05-26 06:15:50,Table Games,436.69,0.0
2516,423,2024-10-01 09:58:00,Slots,517.77,0.0
2517,236,2024-12-12 02:05:50,Sports Betting,653.96,653.96
2518,779,2024-09-16 06:10:10,Sports Betting,405.42,608.13
2519,743,2024-08-29 17:12:46,Live Casino,526.52,2632.6
2520,752,2024-08-06 14:05:48,Sports Betting,467.61,2338.05
2521,350,2024-10-22 12:47:50,Sports Betting,559.47,0.0
2522,933,2024-08-07 17:34:24,Table Games,155.48,0.0
2523,249,2024-09-29 08:26:56,Slots,258.91,517.82
2524,845,2024-09-13 19:12:08,Table Games,858.38,0.0
2525,995,2024-10-22 16:01:06,Table Games,535.1,1070.2
2526,371,2024-12-17 00:15:03,Table Games,257.69,515.38
2527,675,2025-03-10 04:17:01,Slots,284.91,284.91
2528,75,2024-11-04 16:36:36,Live Casino,124.64,186.96
2529,86,2024-07-05 03:50:44,Sports Betting,744.12,0.0
2530,398,2025-03-20 09:59:41,Sports Betting,550.3,0.0
2531,837,2024-11-08 11:11:20,Table Games,263.99,263.99
2532,469,2024-11-22 14:56:28,Live Casino,595.93,0.0
2533,406,2024-04-23 23:27:19,Table Games,508.83,2544.15
2534,441,2024-06-13 06:02:24,Sports Betting,298.11,0.0
2535,944,2024-06-06 16:13:35,Sports Betting,698.55,0.0
2536,457,2024-07-20 00:59:12,Table Games,550.06,1100.12
2537,365,2025-01-15 09:38:38,Sports Betting,-399.75,399.75
2538,404,2024-09-01 10:29:58,Live Casino,902.03,4510.15
2539,86,2024-11-17 14:33:38,Live Casino,215.89,0.0
2540,535,2025-01-22 02:39:43,Live Casino,898.47,0.0
2541,967,2025-02-07 05:41:21,Live Casino,709.45,0.0
2542,281,2025-02-05 15:50:19,Table Games,594.62,594.62
2543,143,2024-05-31 19:03:08,Sports Betting,680.43,680.43
2544,239,2024-06-01 14:54:04,Table Games,641.67,0.0
2545,287,2024-06-15 09:51:01,Sports Betting,887.85,1775.7
2546,386,2024-12-11 02:40:17,Table Games,376.78,753.56
2547,102,2024-07-22 18:13:06,Live Casino,176.52,0.0
2548,989,2025-01-20 10:07:27,Table Games,886.95,0.0
2549,791,2025-03-27 05:20:34,Live Casino,909.37,909.37
2550,798,2024-09-19 01:33:12,Slots,176.65,0.0
2551,884,2024-05-11 09:48:00,Slots,117.79,0.0
2552,21,2024-08-07 00:15:27,Table Games,144.61,0.0
2553,37,2024-08-31 03:53:38,Slots,163.45,0.0
2554,217,2024-04-12 16:55:12,Sports Betting,751.39,1127.09
2555,446,2024-09-01 20:22:35,Sports Betting,957.39,1914.78
2556,990,2024-05-23 00:00:17,Live Casino,539.6,539.6
2557,396,2024-07-12 07:25:32,Slots,831.64,0.0
2558,392,2025-02-14 03:35:38,Table Games,203.83,0.0
2559,796,2024-11-10 22:07:35,Live Casino,748.15,748.15
2560,77,2024-04-24 17:19:04,Live Casino,450.07,675.11
2561,829,2025-01-18 19:39:46,Sports Betting,182.41,912.05
2562,479,2024-07-07 03:49:00,Sports Betting,37.2,0.0
2563,371,2025-01-20 06:50:35,Live Casino,733.27,733.27
2564,965,2024-04-25 13:04:26,Table Games,612.34,0.0
2565,598,2024-09-20 13:21:11,Table Games,560.01,0.0
2566,590,2024-05-08 01:33:23,Sports Betting,673.71,1347.42
2567,686,2024-06-19 10:12:45,Slots,258.54,517.08
2568,569,2024-11-03 05:01:05,Table Games,766.06,0.0
2569,176,2024-08-13 23:54:46,Live Casino,735.41,1470.82
2570,785,2024-05-23 22:20:01,Table Games,202.18,202.18
2571,566,2024-08-28 10:49:36,Live Casino,929.77,1859.54
2572,76,2024-12-13 15:20:37,Slots,235.02,0.0
2573,400,2025-03-02 12:35:22,Slots,951.14,4755.7
2574,982,2024-06-11 00:42:06,Sports Betting,637.49,956.24
2575,819,2024-10-28 21:05:59,Table Games,160.5,321.0
2576,138,2024-12-16 14:46:49,Slots,293.12,0.0
2577,221,2025-01-30 10:06:10,Slots,973.09,0.0
2578,664,2024-04-28 01:01:56,Sports Betting,648.43,972.64
2579,416,2024-10-18 04:50:54,Sports Betting,190.56,0.0
2580,688,2025-03-18 02:48:24,Sports Betting,21.43,32.14
2581,551,2025-03-04 23:08:13,Sports Betting,537.88,1075.76
2582,623,2024-09-11 20:35:41,Table Games,178.16,0.0
2583,374,2024-09-01 14:58:08,Slots,568.3,0.0
2584,872,2024-07-22 08:43:53,Slots,785.61,1178.41
2585,645,2025-01-10 19:40:43,Slots,765.36,1148.04
2586,844,2024-08-19 04:09:19,Sports Betting,-733.64,733.64
2587,243,2024-05-10 07:28:04,Table Games,76.28,0.0
2588,648,2024-09-25 14:40:58,Sports Betting,890.04,0.0
2589,254,2024-07-26 08:47:47,Table Games,139.47,139.47
2590,109,2024-12-18 06:53:39,Sports Betting,822.04,1644.08
2591,63,2024-12-31 21:58:26,Table Games,239.95,359.92
2592,31,2024-08-26 14:50:45,Slots,784.07,1176.11
2593,821,2024-12-13 18:02:04,Live Casino,288.15,288.15
2594,883,2025-02-24 09:29:33,Slots,748.33,0.0
2595,338,2024-11-17 00:38:01,Table Games,147.72,0.0
2596,840,2025-02-19 02:52:29,Sports Betting,508.93,2544.65
2597,248,2024-12-16 05:38:53,Table Games,304.17,608.34
2598,957,2025-03-17 08:26:42,Sports Betting,239.68,0.0
2599,381,2024-10-14 19:08:19,Slots,859.48,0.0
2600,764,2024-09-26 18:33:56,Table Games,197.68,988.4
2601,597,2024-10-29 01:31:49,Table Games,549.37,549.37
2602,931,2024-04-14 05:37:27,Table Games,961.04,0.0
2603,919,2024-09-07 00:13:41,Sports Betting,745.67,745.67
2604,995,2025-03-13 02:45:54,Sports Betting,668.05,1002.07
2605,716,2024-10-03 00:01:38,Live Casino,337.28,1686.4
2606,257,2024-05-07 03:04:14,Sports Betting,59.56,59.56
2607,722,2024-10-15 11:31:33,Slots,47.02,0.0
2608,455,2025-02-26 19:13:18,Live Casino,180.89,271.33
2609,118,2025-01-27 02:08:27,Sports Betting,596.0,894.0
2610,30,2025-03-30 08:55:54,Sports Betting,81.14,162.28
2611,116,2024-10-07 04:55:14,Live Casino,371.68,0.0
2612,503,2025-03-09 16:20:31,Slots,351.77,703.54
2613,811,2025-01-29 00:40:05,Sports Betting,303.26,606.52
2614,653,2025-03-12 22:43:13,Table Games,414.16,414.16
2615,114,2025-03-10 16:31:09,Live Casino,-897.65,1346.47
2616,425,2024-12-21 16:14:20,Sports Betting,210.79,0.0
2617,32,2024-08-13 23:36:41,Sports Betting,21.49,21.49
2618,72,2024-05-18 16:54:39,Slots,862.62,1725.24
2619,49,2025-03-16 01:04:27,Live Casino,18.77,37.54
2620,73,2024-10-05 21:16:03,Sports Betting,-697.96,0.0
2621,605,2024-06-06 10:54:24,Sports Betting,494.33,988.66
2622,39,2024-06-05 17:41:22,Slots,419.82,0.0
2623,697,2024-10-21 12:11:52,Sports Betting,402.25,804.5
2624,611,2024-10-06 15:14:06,Slots,807.44,1614.88
2625,342,2024-04-13 09:20:23,Sports Betting,900.62,1801.24
2626,262,2024-04-13 09:27:55,Sports Betting,176.72,883.6
2627,711,2025-02-17 06:23:52,Slots,699.9,699.9
2628,346,2024-05-29 07:17:11,Sports Betting,42.71,0.0
2629,649,2025-02-25 07:56:09,Sports Betting,-699.78,1399.56
2630,604,2025-03-07 17:51:46,Table Games,764.49,3822.45
2631,809,2024-10-01 08:01:06,Table Games,422.1,633.15
2632,770,2025-03-13 19:10:45,Slots,-114.9,0.0
2633,926,2025-01-11 13:31:18,Slots,12.2,0.0
2634,444,2024-04-18 01:51:08,Table Games,116.15,0.0
2635,735,2024-09-11 23:30:03,Live Casino,745.2,1490.4
2636,972,2024-05-13 16:57:07,Slots,843.2,1686.4
2637,186,2024-06-17 08:39:38,Live Casino,976.67,1465.0
2638,101,2024-11-17 23:12:52,Live Casino,301.74,301.74
2639,792,2024-06-20 08:32:00,Sports Betting,830.28,1245.42
2640,841,2025-01-21 10:56:24,Live Casino,544.43,544.43
2641,508,2024-09-12 06:30:22,Live Casino,446.13,2230.65
2642,915,2024-05-30 23:34:34,Table Games,411.57,411.57
2643,7,2024-12-12 11:18:25,Slots,747.01,1494.02
2644,877,2025-01-05 09:09:41,Sports Betting,538.46,538.46
2645,759,2024-09-16 14:23:32,Table Games,112.74,169.11
2646,384,2024-04-11 10:50:56,Table Games,503.69,1007.38
2647,343,2024-07-27 13:21:16,Table Games,301.52,301.52
2648,320,2024-12-01 18:17:48,Table Games,430.19,860.38
2649,425,2024-07-30 00:48:36,Table Games,448.51,0.0
2650,954,2024-12-12 21:49:46,Live Casino,481.91,2409.55
2651,43,2025-02-24 00:45:59,Slots,57.26,0.0
2652,787,2024-05-03 16:14:14,Live Casino,407.94,0.0
2653,543,2025-01-06 21:23:47,Live Casino,163.68,0.0
2654,558,2024-08-18 12:56:26,Sports Betting,988.47,0.0
2655,553,2024-07-13 12:47:10,Slots,267.49,401.24
2656,362,2024-09-22 03:52:11,Sports Betting,840.5,1260.75
2657,567,2024-09-23 02:41:42,Table Games,903.86,0.0
2658,975,2025-03-07 23:33:38,Table Games,236.37,354.56
2659,122,2025-01-22 11:04:23,Slots,647.93,971.89
2660,897,2024-08-07 01:13:15,Table Games,840.75,840.75
2661,280,2024-10-19 10:08:16,Live Casino,993.92,1490.88
2662,79,2024-05-26 11:07:05,Table Games,59.98,59.98
2663,314,2024-09-10 19:38:57,Table Games,210.79,421.58
2664,613,2025-01-24 22:10:53,Table Games,47.83,95.66
2665,461,2024-09-11 20:45:34,Slots,398.52,0.0
2666,314,2024-11-10 17:44:34,Slots,142.65,0.0
2667,588,2024-12-03 04:21:14,Table Games,46.69,0.0
2668,167,2025-01-29 06:40:20,Table Games,942.33,0.0
2669,274,2024-11-15 20:59:57,Table Games,398.37,398.37
2670,557,2024-10-25 02:23:08,Slots,153.07,0.0
2671,687,2024-10-25 05:40:05,Sports Betting,762.64,3813.2
2672,415,2024-07-04 00:29:32,Table Games,129.53,0.0
2673,516,2024-06-17 05:06:41,Sports Betting,960.09,0.0
2674,290,2025-03-13 17:03:11,Live Casino,544.04,2720.2
2675,956,2024-09-01 07:43:13,Live Casino,619.36,0.0
2676,795,2024-09-30 02:47:00,Slots,1.65,3.3
2677,951,2025-03-03 07:46:42,Table Games,683.76,0.0
2678,192,2025-01-30 18:50:02,Sports Betting,188.06,0.0
2679,2,2024-10-29 05:19:54,Slots,522.16,783.24
2680,281,2024-10-26 03:31:35,Slots,740.58,740.58
2681,943,2024-09-21 01:53:15,Live Casino,783.18,3915.9
2682,827,2025-03-04 10:24:50,Table Games,482.66,0.0
2683,118,2025-02-16 04:24:46,Sports Betting,986.82,0.0
2684,150,2025-01-18 02:40:48,Table Games,392.55,392.55
2685,847,2024-07-17 08:21:58,Table Games,91.94,0.0
2686,817,2025-03-08 22:59:46,Slots,468.7,0.0
2687,453,2024-09-06 14:03:08,Table Games,149.04,0.0
2688,571,2025-03-12 14:07:09,Sports Betting,142.29,0.0
2689,757,2024-09-20 11:12:44,Sports Betting,543.22,0.0
2690,487,2025-04-03 18:02:25,Table Games,989.6,1484.4
2691,383,2024-07-23 03:34:00,Table Games,785.98,1571.96
2692,390,2024-04-21 11:57:39,Live Casino,228.4,456.8
2693,965,2024-10-01 04:50:16,Slots,-544.0,0.0
2694,546,2024-06-04 20:51:49,Table Games,676.58,676.58
2695,453,2025-03-22 19:48:24,Live Casino,163.6,163.6
2696,274,2024-05-23 03:13:23,Table Games,835.25,1252.88
2697,485,2025-02-09 11:42:11,Table Games,580.68,0.0
2698,586,2024-09-22 03:07:38,Live Casino,195.4,293.1
2699,396,2024-06-14 19:43:03,Slots,59.5,0.0
2700,428,2024-06-25 08:51:47,Slots,403.25,403.25
2701,372,2025-01-12 02:09:22,Live Casino,130.33,130.33
2702,159,2025-02-22 03:05:59,Live Casino,115.8,173.7
2703,666,2024-12-31 16:32:18,Slots,148.5,742.5
2704,818,2025-01-06 14:23:26,Table Games,364.54,546.81
2705,738,2025-02-22 04:09:00,Table Games,783.9,1175.85
2706,597,2024-09-07 21:46:06,Live Casino,837.32,837.32
2707,677,2025-01-22 08:49:28,Slots,300.12,0.0
2708,732,2024-10-08 15:17:03,Live Casino,350.24,525.36
2709,341,2024-06-14 19:34:53,Slots,767.55,0.0
2710,207,2024-05-20 08:08:39,Table Games,-114.27,114.27
2711,966,2024-11-09 19:23:21,Table Games,782.63,1173.94
2712,764,2024-08-22 10:53:08,Table Games,811.47,4057.35
2713,356,2024-12-02 17:26:49,Live Casino,288.38,576.76
2714,903,2024-07-07 13:19:28,Sports Betting,639.57,0.0
2715,471,2024-09-14 03:05:52,Slots,738.42,1107.63
2716,458,2024-10-14 21:03:46,Slots,809.8,4049.0
2717,326,2025-02-08 07:17:25,Sports Betting,85.36,85.36
2718,102,2024-10-26 08:21:19,Table Games,863.35,1726.7
2719,877,2025-03-17 13:41:26,Slots,104.96,0.0
2720,896,2024-12-31 08:27:49,Sports Betting,63.98,0.0
2721,283,2025-03-18 18:35:59,Sports Betting,634.24,0.0
2722,122,2024-06-10 08:31:02,Live Casino,536.61,536.61
2723,830,2025-01-08 06:44:34,Table Games,875.94,0.0
2724,723,2024-06-29 17:49:03,Slots,856.78,4283.9
2725,796,2025-04-04 18:45:52,Live Casino,215.98,323.97
2726,815,2024-10-11 07:31:32,Slots,696.32,0.0
2727,127,2024-10-05 07:57:46,Slots,187.48,0.0
2728,286,2024-04-14 07:21:08,Table Games,353.77,530.65
2729,761,2024-08-08 11:56:23,Live Casino,903.17,903.17
2730,38,2024-11-17 00:53:01,Sports Betting,330.96,0.0
2731,304,2024-08-31 08:27:32,Live Casino,698.91,698.91
2732,606,2024-04-17 23:38:01,Table Games,980.61,0.0
2733,80,2025-04-04 06:43:39,Slots,835.34,4176.7
2734,17,2025-04-07 07:48:53,Table Games,480.69,0.0
2735,242,2024-05-17 10:57:14,Live Casino,990.08,4950.4
2736,276,2025-02-09 21:58:38,Sports Betting,906.11,0.0
